transaction_id,user_id,timestamp,amount,merchant_category,hour,day_of_week,month,user_age,account_age_days,transaction_count_day,amount_last_hour,amount_last_day,velocity_1h,avg_amount_30d,std_amount_30d,geographic_risk,device_risk,device_type,payment_method,time_since_last_transaction,is_fraud
txn_004220,user_4501,2025-08-27 09:15:02.244265,189.83,gas_station,7,2,8,38,248,2,102.23952400800522,741.8647835208402,5,137.02863391308767,106.90931953435093,0.18882190888389028,0.21700103935404325,desktop,contactless,1342,0
txn_004221,user_4057,2025-08-30 16:15:02.244411,8.91,restaurant,0,5,8,39,319,7,8.077030897121062,151.24955101789203,5,370.11281081837546,192.5188530035771,0.35236968554831044,0.43951656781044984,desktop,card_chip,789,0
txn_004222,user_7995,2025-09-16 03:15:02.244536,49.23,gas_station,13,1,9,71,1205,9,50.17600630062644,431.89595287200507,1,267.7562173576134,144.30966864928553,0.33245146606218123,0.18014307219029535,tablet,online,219,0
txn_004223,user_6870,2025-08-23 23:15:02.244670,66.74,online,17,5,8,55,866,2,49.537369668435474,91.63343448663815,1,229.20363686605148,47.83451606111747,0.2752994279523843,0.46721100750006694,desktop,contactless,649,0
txn_004224,user_4401,2025-09-15 14:15:02.244806,46.65,retail,2,0,9,71,1583,3,166.93831434441876,593.5677923409527,4,92.29385548401387,130.76306107679244,0.23350721561681215,0.430447683785103,mobile,card_swipe,83,0
txn_004225,user_7738,2025-09-14 19:15:02.244953,281.41,online,21,6,9,27,156,7,50.324032440809894,741.4410522314444,3,74.23918186305599,114.77218972854077,0.26863999010480416,0.325123405231124,mobile,online,478,0
txn_004226,user_6651,2025-09-03 01:15:02.245095,57.48,online,15,2,9,39,1421,6,98.14059358605355,303.9914234591232,1,271.4627880461437,178.73132071469067,0.6302792387707828,0.3080220892016195,tablet,contactless,1065,0
txn_004227,user_9031,2025-08-19 14:15:02.245216,30.76,restaurant,2,1,8,25,1549,3,105.94012508459059,147.47173201470451,5,430.789475756787,84.13769331027007,0.6480175651467833,0.6445524413795838,mobile,contactless,606,1
txn_004228,user_1406,2025-08-31 01:15:02.245402,154.94,gas_station,15,6,8,34,1337,2,94.85334392675514,992.4102134116674,2,133.5070884183506,157.874417021785,0.15974408584775057,0.3745005882960339,mobile,contactless,842,0
txn_004229,user_3748,2025-09-10 22:15:02.245510,20.28,grocery,18,2,9,74,449,9,162.9208331426756,863.3545807883985,1,392.41481968078233,170.45667361244315,0.24935850425710387,0.2352256494433551,desktop,online,1039,0
txn_004230,user_8157,2025-08-20 05:15:02.245658,32.7,restaurant,11,2,8,70,1931,7,16.840786741518766,108.12314401735439,2,219.0429129632564,74.35847964759473,0.428079622728733,0.2884119592153057,mobile,card_chip,1056,0
txn_004231,user_9961,2025-09-01 00:15:02.245793,105.48,gas_station,16,0,9,67,388,5,121.41440748180143,691.8896873778463,4,290.21077904531796,187.63873862984875,0.7448273407334606,0.020210744981792872,desktop,contactless,790,0
txn_004232,user_5292,2025-09-10 02:15:02.245896,72.25,grocery,14,2,9,23,1357,8,146.49984339177124,327.1200986478549,2,459.48618931474186,41.14579112544777,0.4181164967240242,0.0753855250153938,mobile,card_chip,697,0
txn_004233,user_6486,2025-09-16 14:15:02.246049,452.49,online,2,1,9,57,762,3,38.940266086567775,507.24207771441024,3,394.40846680700037,157.14015021661365,0.0937986842519532,0.11095498269112042,mobile,card_chip,610,0
txn_004234,user_5328,2025-08-19 15:15:02.246190,115.39,online,1,1,8,41,1524,9,78.42589576043173,672.0250369180269,2,219.9047840401739,97.47472076468763,0.670388250121311,0.33139256570894543,desktop,contactless,996,0
txn_004235,user_3515,2025-08-24 05:15:02.246320,122.4,grocery,11,6,8,52,571,6,34.027005321979686,263.04769045177727,5,212.62969030713856,183.75328614121213,9.291182736896886e-05,0.005177669858349887,mobile,contactless,1135,0
txn_004236,user_2527,2025-09-05 23:15:02.246448,86.04,online,17,4,9,58,1867,1,187.25268712666332,120.50444219287195,3,185.97310984133787,59.89831640937623,0.5918055109757406,0.42432417384888177,desktop,online,588,0
txn_004237,user_3111,2025-08-28 09:15:02.246593,9.69,restaurant,7,3,8,46,1472,4,108.94480659980219,171.83794320897823,2,400.033038060993,141.72907381256334,0.5192257680146941,0.4640638622943781,desktop,card_chip,305,0
txn_004238,user_1946,2025-08-28 02:15:02.246707,96.17,restaurant,14,3,8,50,175,5,180.32287910870122,276.16400535000264,3,313.66062427144146,56.38558884029332,0.006774608640722768,0.15788581605901258,desktop,online,677,0
txn_004239,user_8376,2025-08-24 00:15:02.246822,65.96,gas_station,16,6,8,61,1611,6,163.20098571493037,232.4708587222776,5,338.7156985619828,186.41927865187208,0.5607392799543296,0.21805510842587972,desktop,card_chip,313,0
txn_004240,user_4528,2025-09-12 06:15:02.246944,52.01,gas_station,10,4,9,66,1524,9,107.73210926454755,632.2634372735552,3,53.47407258186055,31.750176396416553,0.21680427119044632,0.06959279179441696,tablet,card_chip,965,0
txn_004241,user_3731,2025-09-07 00:15:02.247082,82.02,restaurant,16,6,9,52,237,6,63.621089423790345,903.6035353024391,5,104.28836194660703,140.2594994014637,0.18592194039463739,0.3390053523438961,mobile,card_chip,561,0
txn_004242,user_4087,2025-09-02 17:15:02.247220,99.93,restaurant,23,1,9,33,863,1,8.895234228606164,456.388653320659,2,166.30215298061472,134.767811676869,0.7295538995149328,0.4457644834051644,desktop,contactless,1184,0
txn_004243,user_8425,2025-08-29 03:15:02.247414,987.18,gas_station,13,4,8,20,1510,5,139.65857195388773,583.6702395464081,4,345.53249253921035,166.0202100546066,0.6279240751491386,0.46046975290056386,tablet,online,480,1
txn_004244,user_7768,2025-09-01 19:15:02.248142,247.51,restaurant,21,0,9,67,1703,8,181.3405571209153,473.1030404311341,4,399.93584316658786,26.895520961263394,0.737094864527537,0.1007932656257251,mobile,online,909,0
txn_004245,user_9386,2025-08-30 21:15:02.248340,17.52,online,19,5,8,49,1684,3,35.27229194119785,131.41354387718383,1,296.25192041078185,50.26517590910535,0.6772786077336959,0.4335705725544647,tablet,contactless,80,0
txn_004246,user_1322,2025-08-18 12:15:02.248545,50.58,retail,4,0,8,52,397,2,170.18244328205805,565.1439124972211,5,470.3534572822627,139.76637980373636,0.5183851093483218,0.06157518048535415,desktop,card_chip,552,0
txn_004247,user_8458,2025-08-28 19:15:02.248718,107.07,grocery,21,3,8,55,1415,7,13.885803920757045,706.521492326907,2,200.85086752105963,49.905866827065076,0.6803960773698838,0.49249738595146064,tablet,contactless,1025,0
txn_004248,user_8237,2025-08-20 15:15:02.248892,103.29,restaurant,1,2,8,52,245,1,82.49731962408808,986.4298894860665,1,223.82106707495208,179.65220705400313,0.43568326354418824,0.41207026244111206,desktop,online,441,0
txn_004249,user_3448,2025-09-11 10:15:02.249115,175.17,online,6,3,9,74,1011,2,114.05754045166974,147.17713655160102,5,476.13784419242285,78.21484489311268,0.1715123596083081,0.3278699117905848,desktop,card_swipe,1007,0
txn_004250,user_1215,2025-09-15 03:15:02.249269,14.87,restaurant,13,0,9,29,567,3,122.91727386861903,527.5150096081371,1,321.554191030218,175.8586909768931,0.4744795505602777,0.4869811705491746,mobile,online,1133,0
txn_004251,user_2364,2025-09-07 14:15:02.249398,90.0,online,2,6,9,41,1065,7,190.6494136524563,224.41832526539878,5,263.5308246184817,187.98792554219295,0.697349707686639,0.38944035122001786,desktop,contactless,270,0
txn_004252,user_1360,2025-09-13 10:15:02.249517,41.88,retail,6,5,9,29,818,1,122.3281358975546,142.74022340980753,1,416.47852404222573,185.34764349551773,0.7771532025297627,0.41322561233418736,desktop,card_chip,712,0
txn_004253,user_2925,2025-09-01 12:15:02.249647,70.2,gas_station,4,0,9,68,57,9,121.84380521277815,478.8381295670564,4,163.86146554213306,76.40051995946692,0.18897161014433017,0.4332927923343242,tablet,online,1139,0
txn_004254,user_5817,2025-08-26 13:15:02.249790,105.81,retail,3,1,8,30,443,8,153.27534129549892,281.77082624547006,1,83.33842530023466,158.8305106278755,0.4000912910336548,0.48855637912623145,tablet,card_swipe,1437,0
txn_004255,user_4249,2025-09-02 18:15:02.249924,78.48,grocery,22,1,9,66,1169,7,60.48058216306147,477.0415717751978,4,404.18646696585506,47.6506792792232,0.5610176245905407,0.018911970649097054,tablet,online,1028,0
txn_004256,user_9506,2025-09-11 04:15:02.250075,25.9,grocery,12,3,9,54,1135,4,77.79188051805319,132.12609283445144,1,388.22846786512986,177.60483271522838,0.0030766188838085465,0.16905899737545876,desktop,contactless,337,0
txn_004257,user_4442,2025-09-09 05:15:02.250198,5.0,retail,11,1,9,38,1179,2,130.1266133298617,710.6567701929607,4,254.2667331071394,80.15184823804772,0.16443062775436781,0.16176804377603782,mobile,contactless,168,0
txn_004258,user_3890,2025-08-31 10:15:02.250347,27.17,grocery,6,6,8,58,680,6,15.51899579023659,799.9951522971612,4,304.9806433912662,73.50044551816349,0.5202089399573835,0.2085979373107445,mobile,card_chip,979,0
txn_004259,user_6773,2025-09-13 22:15:02.250498,555.3,restaurant,18,5,9,21,314,8,74.62973666893282,381.06238617303916,3,225.1464966228286,118.09924664930158,0.29384696392272325,0.2892879764802602,desktop,card_chip,1320,0
txn_004260,user_4862,2025-09-02 17:15:02.250615,30.34,retail,23,1,9,21,1808,1,144.24193359206546,483.5211197068407,2,301.67903663900404,125.88374559225691,0.13563598958717593,0.03726480224886958,desktop,contactless,713,0
txn_004261,user_4235,2025-09-06 12:15:02.250756,145.73,online,4,5,9,62,1588,5,76.36527635640688,788.002100308535,5,230.90032824039292,28.491302912351053,0.09234988229181829,0.04076292811513876,mobile,contactless,327,0
txn_004262,user_6909,2025-09-14 16:15:02.250889,117.28,retail,0,6,9,23,1603,7,62.46842023560908,640.1692090949663,4,389.3577991576819,100.93154958827608,0.574811842279291,0.26877070364298095,desktop,card_swipe,1227,0
txn_004263,user_8282,2025-09-03 20:15:02.251022,16.74,retail,20,2,9,26,1159,4,188.23767781825464,940.8256374334915,4,320.9676001488075,138.61157629388464,0.08211758753001695,0.46053641400226325,desktop,card_chip,212,0
txn_004264,user_9368,2025-08-26 20:15:02.251178,70.36,online,20,1,8,18,1341,7,75.93887235672985,957.3911927150314,2,297.52756592034245,85.8391931023118,0.28993979191120495,0.3175349258820913,tablet,card_swipe,1143,0
txn_004265,user_8447,2025-09-13 07:15:02.251304,39.2,online,9,5,9,72,1153,3,161.53793712249634,867.7264472246758,2,282.5599356553604,149.53563223994914,0.14061346696460203,0.4260694676769441,tablet,online,1158,0
txn_004266,user_9670,2025-08-19 12:15:02.251447,65.4,gas_station,4,1,8,28,403,3,65.77860696850554,685.9470728791395,5,170.86564204506985,192.06685730872576,0.6965010407338073,0.3035279579160442,mobile,online,1156,0
txn_004267,user_5634,2025-09-15 08:15:02.251560,14.77,online,8,0,9,18,412,3,51.09321012806498,593.6478164924584,2,161.53762483303285,122.79298604231363,0.3280173952898735,0.0817951343441497,tablet,card_chip,499,0
txn_004268,user_1877,2025-09-13 02:15:02.251673,22.13,gas_station,14,5,9,26,1692,8,68.52883495144151,970.6908437312845,5,329.1278104868233,88.42275427579646,0.009466422163360112,0.04581924738352805,desktop,online,265,0
txn_004269,user_1151,2025-08-22 05:15:02.251779,44.64,retail,11,4,8,48,1802,7,1.8222732821681298,571.1274592661047,4,392.63370853446526,23.46357521460763,0.7361711286575902,0.7044469355951282,mobile,card_swipe,1219,1
txn_004270,user_3486,2025-08-28 01:15:02.251936,35.14,restaurant,15,3,8,44,850,1,69.80531858866289,829.5857032730721,2,268.2241345372385,56.64487216171233,0.43027804817527016,0.3302190353216531,mobile,card_chip,1360,0
txn_004271,user_1205,2025-08-24 00:15:02.252060,50.98,grocery,16,6,8,28,983,4,14.00850784559693,386.14185547589875,2,137.8347149734867,82.44231812180102,0.040022655651481824,0.35098896570410265,desktop,card_swipe,40,0
txn_004272,user_6034,2025-08-25 10:15:02.252201,88.38,retail,6,0,8,42,369,6,15.622027344272782,325.7470659264273,1,82.70184500808162,141.7825661386307,0.5233697594183336,0.43816184531348207,desktop,contactless,1086,0
txn_004273,user_6414,2025-08-21 21:15:02.252413,16.89,restaurant,19,3,8,66,622,6,159.66523251152304,597.6963700402288,3,423.611243305967,117.90219629827892,0.6327522086400342,0.857484211039935,mobile,card_chip,95,1
txn_004274,user_9989,2025-08-25 18:15:02.252620,112.5,restaurant,22,0,8,63,1315,6,82.25057488677638,371.9399152248232,1,387.9943729159225,190.44115080193444,0.509961232445762,0.11354251920909647,tablet,card_swipe,960,0
txn_004275,user_7950,2025-08-29 21:15:02.252777,6.87,retail,19,4,8,36,721,9,86.34901553812998,235.63430851175713,3,334.05562612442577,26.966206530285604,0.066645029423728,0.0026882025118801778,mobile,contactless,756,0
txn_004276,user_3149,2025-09-01 12:15:02.253077,24.56,restaurant,4,0,9,71,1089,7,119.04363165455551,830.7708530955548,4,293.73044217009556,191.42758354827058,0.7641239218971688,0.46505596717242653,tablet,contactless,596,0
txn_004277,user_3099,2025-08-22 03:15:02.253237,76.51,online,13,4,8,44,566,8,149.46074043793476,553.7714875216179,3,438.7392723510695,25.940255070041193,0.23883407911540777,0.2834559437875477,tablet,contactless,551,0
txn_004278,user_9890,2025-08-29 05:15:02.253385,81.89,retail,11,4,8,33,264,4,199.4518904762941,298.23347425396855,5,306.7957585557515,178.36801740442604,0.4813698907822172,0.48675233380105326,tablet,contactless,428,0
txn_004279,user_9856,2025-09-10 16:15:02.253525,180.09,grocery,0,2,9,70,1621,4,101.73333140759387,810.5581063609201,4,117.52527636570035,158.74606499337398,0.39352474423484296,0.4548251262820843,desktop,card_swipe,1154,0
txn_004280,user_3282,2025-09-11 09:15:02.253682,134.87,restaurant,7,3,9,43,428,8,185.74774585204426,847.7319414273993,5,241.57007822129037,155.52763464880147,0.4422224522516599,0.020107746524063774,desktop,online,663,0
txn_004281,user_8200,2025-08-21 08:15:02.253831,21.01,gas_station,8,3,8,37,1993,9,102.07206434099645,740.4555715650922,5,370.16425261934353,144.93209377091978,0.7329184889900319,0.08271484682584684,tablet,contactless,377,0
txn_004282,user_8922,2025-08-18 09:15:02.253958,24.27,retail,7,0,8,65,968,7,26.991255378894042,924.6782003089888,2,322.58868659500104,157.88261851940047,0.7502726304240984,0.05044151869234709,desktop,card_chip,272,0
txn_004283,user_7137,2025-09-05 16:15:02.254091,16.6,restaurant,0,4,9,35,1003,3,158.78724621873096,252.8107658256396,3,113.9443445503446,198.4720175388203,0.3422001695474488,0.190968441325377,desktop,online,784,0
txn_004284,user_3646,2025-08-31 23:15:02.254230,280.08,grocery,17,6,8,38,978,1,2.683671833255219,581.1259246893504,4,416.71311509225205,166.02492308714014,0.2814687982699888,0.023164827410354805,desktop,contactless,459,0
txn_004285,user_6941,2025-09-11 05:15:02.254383,26.52,online,11,3,9,26,737,3,118.31818967107186,146.3020474805311,2,474.374915934372,67.0060763259253,0.7858378409993727,0.43077565547159175,mobile,contactless,373,0
txn_004286,user_2303,2025-09-09 20:15:02.254534,53.61,gas_station,20,1,9,29,1032,5,112.24578583810899,729.996886840123,5,169.41737443957953,109.63951173627251,0.07794634503084855,0.018148834654578283,mobile,card_chip,856,0
txn_004287,user_1310,2025-09-06 15:15:02.254683,77.93,gas_station,1,5,9,29,1550,1,59.37735805329971,342.52513157471657,1,244.9163994716076,44.18288521341402,0.004738447301002147,0.014838682032833728,tablet,card_chip,519,0
txn_004288,user_5650,2025-09-11 22:15:02.254830,47.12,gas_station,18,3,9,23,1241,4,142.33569733156483,659.7423978438774,5,323.0284790640315,89.26957667236798,0.17428021737594657,0.2681596606326422,desktop,card_swipe,433,0
txn_004289,user_5876,2025-08-25 18:15:02.254965,19.09,online,22,0,8,28,176,1,147.8905055431942,553.8787364153259,5,282.50056214398546,105.65061378786201,0.6733012636905695,0.04637159279453973,tablet,contactless,767,0
txn_004290,user_7984,2025-08-18 18:15:02.255111,29.19,gas_station,22,0,8,46,1496,2,44.61465504787836,702.1039451782369,4,477.01219686050234,110.59918515865324,0.7674995816091148,0.09517770189869479,mobile,online,320,0
txn_004291,user_4667,2025-08-21 01:15:02.255265,18.95,retail,15,3,8,43,1156,1,166.0494634835739,702.8365512738606,4,69.42573292660516,26.26283606653628,0.14000668143678505,0.2244932048608465,tablet,card_swipe,892,0
txn_004292,user_7583,2025-08-24 01:15:02.255423,166.61,grocery,15,6,8,60,1665,4,27.57651426108547,123.32837515986313,4,430.0755903928957,183.66698603400567,0.5980050938727619,0.024036058854075726,tablet,contactless,23,0
txn_004293,user_3552,2025-08-28 02:15:02.255591,30.29,retail,14,3,8,36,1369,4,38.2235679201351,953.3013094815278,5,254.8088103756566,182.99363695521416,0.0032243332275894154,0.3142073333561285,desktop,contactless,200,0
txn_004294,user_2062,2025-09-09 16:15:02.255894,63.5,online,0,1,9,36,612,1,108.43658773987555,825.1619130761842,5,220.6660782584042,25.3108739444057,0.4873750017059216,0.15437418904409467,mobile,card_chip,1100,0
txn_004295,user_3810,2025-08-17 18:15:02.256036,49.09,grocery,22,6,8,25,1859,1,192.28002700541086,119.85465837520188,3,122.52223473207111,165.96080577545686,0.02491541440877043,0.22757212858277698,tablet,card_chip,1126,0
txn_004296,user_3509,2025-08-27 03:15:02.256169,48.1,gas_station,13,2,8,36,805,9,196.95115713277235,350.2289397993764,1,130.7937258097168,172.77159747521668,0.4315996362368344,0.27407841448780595,desktop,online,1283,0
txn_004297,user_6732,2025-08-22 19:15:02.256310,41.88,restaurant,21,4,8,44,1732,9,49.64717668435921,565.4032030283572,3,452.1744784605107,153.0403277794431,0.11142970490841063,0.16396160165788942,mobile,contactless,230,0
txn_004298,user_6434,2025-09-05 00:15:02.256432,124.26,restaurant,16,4,9,49,40,2,24.276265012454125,277.4312317809821,4,400.72481589977133,106.56635588846854,0.32749476821108625,0.0045731577875191,desktop,online,1293,0
txn_004299,user_7409,2025-08-22 09:15:02.256615,75.07,online,7,4,8,47,581,4,115.34252980492296,187.74811482721046,2,85.47715549574043,104.8602135173381,0.6947181051953665,0.029673237711474842,tablet,card_chip,561,0
txn_004300,user_4740,2025-08-25 08:15:02.256753,6.36,online,8,0,8,50,1367,7,167.6174793775609,220.6976129873017,1,93.05845176107505,109.7577273628333,0.26202423016760995,0.26097099053078043,mobile,card_chip,875,0
txn_004301,user_9787,2025-08-28 04:15:02.256926,182.41,online,12,3,8,23,392,1,180.36074005016962,153.98234579197305,1,348.5644661285116,101.64036596651826,0.04152485669557811,0.4531820987027601,desktop,online,327,0
txn_004302,user_4826,2025-09-11 19:15:02.257072,59.1,gas_station,21,3,9,58,129,5,17.39892946295225,828.9490302956677,4,229.51374428885725,94.78594310309502,0.2531410116965068,0.43006267114810537,tablet,card_chip,629,0
txn_004303,user_3465,2025-08-21 15:15:02.257206,76.56,online,1,3,8,24,478,2,50.034713013157514,484.87396454087104,2,171.02807027066206,66.93371955025593,0.5816953118538508,0.22924760893127594,mobile,online,964,0
txn_004304,user_6932,2025-09-02 06:15:02.257326,187.63,grocery,10,1,9,53,1750,2,45.651276663247884,965.5768936935647,5,367.45523080405314,98.04501708940117,0.09781800951115534,0.4244127741123339,mobile,card_swipe,992,0
txn_004305,user_1065,2025-09-16 14:15:02.257472,105.64,grocery,2,1,9,74,1410,2,148.46788017536062,224.52198297624022,1,313.75819661212245,174.88605959226803,0.6672569465733679,0.014314004294907923,desktop,card_chip,763,0
txn_004306,user_3850,2025-09-14 05:15:02.257627,28.43,online,11,6,9,46,1658,3,100.17369220669208,319.24939985360913,1,452.4038900839586,51.733946272583985,0.0028562195944562777,0.30812634461805916,desktop,card_swipe,41,0
txn_004307,user_4685,2025-08-20 13:15:02.257789,22.68,online,3,2,8,32,992,5,178.4227324043852,463.2436641016998,2,228.19371384168542,152.54892475545714,0.31746064244273653,0.4495895474622811,mobile,card_swipe,514,0
txn_004308,user_7921,2025-08-26 19:15:02.257934,33.98,retail,21,1,8,68,431,4,138.6296138767615,374.01371889159867,4,169.89981893241614,198.00358783526045,0.7874627752480433,0.4670532613384809,desktop,online,1041,0
txn_004309,user_1312,2025-08-23 07:15:02.258071,36.1,gas_station,9,5,8,64,552,6,99.65476575589096,724.2261260941135,5,157.31618296738162,127.42453659793912,0.6922587850062132,0.1487401934119716,mobile,contactless,1191,0
txn_004310,user_7649,2025-08-31 07:15:02.258199,143.71,restaurant,9,6,8,69,1857,8,100.3967646094591,560.0956381167553,5,463.2791832429235,115.47765840164668,0.7485828358134237,0.13112500895946777,desktop,online,41,0
txn_004311,user_9593,2025-09-06 15:15:02.258347,84.72,online,1,5,9,61,1325,2,87.82289191662869,273.0742413916559,2,191.45467929408156,51.191685516064695,0.6548777140374327,0.0012878316618643026,mobile,card_swipe,1003,0
txn_004312,user_4216,2025-09-04 06:15:02.258496,72.56,gas_station,10,3,9,38,364,5,76.87714240690715,408.55584341615247,5,261.9296017089499,128.24514662906026,0.24462797687230387,0.0016541688934864074,mobile,card_swipe,1132,0
txn_004313,user_3606,2025-08-18 19:15:02.258638,34.65,retail,21,0,8,33,1880,2,43.085284577078184,336.1990233175293,5,65.30504416471268,115.67055491557478,0.4678536647090954,0.12611537741579876,desktop,online,1091,0
txn_004314,user_2927,2025-09-01 22:15:02.258767,38.42,restaurant,18,0,9,23,1724,3,156.15261092325605,677.3690169162495,5,411.55214871728987,90.1746920499276,0.09173328104417822,0.0024347822215442516,desktop,card_swipe,187,0
txn_004315,user_9188,2025-09-04 19:15:02.258897,161.47,restaurant,21,3,9,28,1819,9,199.19165590546558,330.59999657356633,1,359.3348067848438,135.5885192894836,0.473840709456654,0.4943057600182478,tablet,contactless,1217,0
txn_004316,user_8714,2025-08-30 01:15:02.259036,165.29,online,15,5,8,41,1734,5,87.41293428511554,735.2800368072769,4,426.25640207192987,33.95477184056723,0.4649742220777756,0.18984339217095353,mobile,card_swipe,220,0
txn_004317,user_3166,2025-09-04 03:15:02.259232,48.0,gas_station,13,3,9,41,1329,2,158.92062993471595,956.9452927975772,1,219.4982499173818,163.3626319671939,0.20795433381495576,0.1836295647407768,mobile,card_chip,252,0
txn_004318,user_6913,2025-09-09 20:15:02.259416,29.73,online,20,1,9,18,666,9,192.33825164449746,114.5758835973153,1,356.8469092136325,175.80797069315824,0.3488297024403341,0.28088584071697975,tablet,contactless,1043,0
txn_004319,user_6355,2025-08-17 18:15:02.259674,52.54,retail,22,6,8,31,677,8,102.00547510014775,641.8303909671666,4,335.9714095616208,93.12649520520242,0.02547264821724742,0.09742685866717554,mobile,card_chip,1374,0
txn_004320,user_6811,2025-09-11 18:15:02.259834,34.99,grocery,22,3,9,57,652,3,171.80099215815324,216.06619821215637,1,357.628246236475,186.16357254220983,0.5335270128191655,0.10397445220550444,desktop,online,329,0
txn_004321,user_5658,2025-09-01 10:15:02.259985,21.37,gas_station,6,0,9,69,112,3,5.632819665378741,776.5062096196797,5,241.0177866841084,183.35498885322147,0.44613524366136326,0.3159429984272959,desktop,contactless,656,0
txn_004322,user_1555,2025-08-24 16:15:02.260140,12.78,retail,0,6,8,23,953,7,108.3059243867149,633.4628179831174,1,382.52330774387826,90.02529833860625,0.10313127150334261,0.19353246664525436,mobile,card_chip,670,0
txn_004323,user_7551,2025-09-07 08:15:02.260270,151.01,online,8,6,9,19,1441,6,161.186805429036,704.0623963392242,2,462.73332705010563,79.57680102010065,0.15465909397469446,0.061528815851618957,tablet,card_chip,1419,0
txn_004324,user_8122,2025-08-18 12:15:02.260426,28.71,grocery,4,0,8,34,1549,8,119.6328308073775,650.8569178012372,4,246.14252664113388,181.9631470256192,0.10024540026731268,0.019019539346352754,tablet,contactless,874,0
txn_004325,user_6386,2025-08-31 00:15:02.260560,40.02,online,16,6,8,62,201,4,99.82821200778127,896.2197477296623,1,81.56336880542474,140.87665502942676,0.2189321891801817,0.09957675362693541,mobile,online,858,0
txn_004326,user_1800,2025-08-25 02:15:02.260685,36.56,grocery,14,0,8,40,377,5,9.916216984544368,809.6381002029792,3,117.25572241169363,115.74337706363521,0.43338381010501426,0.17779080835486866,mobile,online,1091,0
txn_004327,user_7462,2025-08-29 20:15:02.260823,94.94,restaurant,20,4,8,58,147,3,2.375835990034325,351.2506183199425,1,346.79642919135904,82.51946766965258,0.7951382871875365,0.40448079124449654,tablet,card_chip,1192,0
txn_004328,user_4154,2025-09-05 15:15:02.260966,93.23,gas_station,1,4,9,40,143,4,171.5114740304566,457.62771544039606,2,128.6857631636645,110.32181719415325,0.30719252491015236,0.07742283873274236,mobile,card_chip,244,0
txn_004329,user_1169,2025-09-15 08:15:02.261126,108.02,grocery,8,0,9,54,1993,7,142.96008554681066,604.7588084943026,4,153.8922774476294,124.21072291887086,0.5845597196212402,0.10076896483871872,tablet,contactless,782,0
txn_004330,user_6696,2025-09-15 21:15:02.261275,9.1,retail,19,0,9,25,278,9,174.29561715881857,699.382854220068,5,386.1967938526396,96.76228944086965,0.6509404353317336,0.294286451845951,tablet,contactless,894,0
txn_004331,user_2575,2025-09-08 23:15:02.261428,36.09,restaurant,17,0,9,65,1322,7,182.28645392173803,958.4964082357494,1,140.93462666956236,163.55016476543577,0.6060809941633908,0.19665587488152275,mobile,contactless,366,0
txn_004332,user_9110,2025-08-25 18:15:02.261610,13.57,grocery,22,0,8,41,603,1,8.902293296235353,175.36467201571827,3,283.3085457929627,158.18622558193937,0.3574861962347308,0.23008169358852126,mobile,card_swipe,710,0
txn_004333,user_3559,2025-09-11 17:15:02.261763,165.88,gas_station,23,3,9,32,440,3,16.104533547761402,233.36306645787633,2,74.44754605539804,113.57234147538219,0.5340893927653145,0.0753576099297446,tablet,card_chip,370,0
txn_004334,user_7185,2025-08-17 19:15:02.261895,5.0,online,21,6,8,65,398,6,28.0639744542704,149.18426906862888,4,377.995426952728,179.30200125289505,0.7134169147843877,0.04273044634581791,tablet,contactless,79,0
txn_004335,user_4989,2025-09-10 12:15:02.262040,9.13,gas_station,4,2,9,70,1875,6,165.7763599088035,85.47040975460087,1,311.28209364215223,160.77511720118434,0.5580076910487093,0.22731001501014675,mobile,online,828,0
txn_004336,user_1864,2025-09-09 02:15:02.262198,71.23,retail,14,1,9,45,498,9,88.57830232100017,553.847200759453,3,488.29588926440715,35.515621296656164,0.13489828944581603,0.47080491695538057,mobile,contactless,1013,0
txn_004337,user_1961,2025-09-15 03:15:02.262338,456.98,restaurant,13,0,9,25,1976,8,151.24801781318496,89.36039146508486,1,173.77056589163436,34.42512988685951,0.32253898489399724,0.43745128763834956,desktop,card_swipe,163,0
txn_004338,user_7962,2025-08-18 05:15:02.262462,212.27,retail,11,0,8,66,850,6,123.07171788543569,89.04156152433086,2,494.55888680566005,153.38700269583555,0.3542444384738581,0.0763139081966202,tablet,contactless,1140,0
txn_004339,user_1936,2025-09-09 05:15:02.262600,67.16,grocery,11,1,9,50,1702,1,150.42938112831484,303.47344130450557,3,198.50476664924435,99.52353557514992,0.6649558849632754,0.10039417838555659,mobile,online,1378,0
txn_004340,user_4981,2025-09-11 21:15:02.262752,160.55,grocery,19,3,9,71,1450,3,71.21829582664397,411.4542819776496,3,293.581553712704,180.9624043394359,0.2004241567358303,0.1661162994192869,desktop,online,490,0
txn_004341,user_6870,2025-09-07 12:15:02.262899,83.57,grocery,4,6,9,23,897,7,2.678689580079463,672.6559394977792,1,117.76878680044011,81.2752521456687,0.6650774996543992,0.30389207150320596,desktop,card_chip,568,0
txn_004342,user_2749,2025-08-27 07:15:02.263032,187.94,restaurant,9,2,8,68,940,8,2.0537856979137903,169.85942398657113,3,272.3579864025944,46.72656547396802,0.2567828994661917,0.42969532169329405,desktop,card_chip,1038,0
txn_004343,user_7133,2025-09-13 15:15:02.263164,31.07,gas_station,1,5,9,47,857,9,54.42928146048431,665.9917681864484,2,401.42420157211205,68.04686894335077,0.5641929572233687,0.4674424317151887,desktop,online,513,0
